playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
shephch01,2019,1,BAL,AL,P,5,3,57,1,1,0,0,,,,,
sherfji01,2019,1,ARI,NL,P,17,0,55,0,2,0,0,,,,,
shoemma01,2019,1,TOR,AL,P,5,5,86,6,4,1,0,,,,,
shrevch01,2019,1,SLN,NL,P,3,0,6,0,0,0,0,,,,,
shuckja01,2019,1,PIT,NL,OF,18,10,336,24,0,0,0,,,,,
shuckja01,2019,1,PIT,NL,P,1,0,3,0,0,0,0,,,,,
sierrma01,2019,1,MIA,NL,OF,14,10,262,23,2,0,1,,,,,
simmoan01,2019,1,LAA,AL,SS,102,98,2620,137,276,11,56,,,,,
simslu01,2019,1,CIN,NL,P,24,4,129,2,3,0,0,,,,,
sippto01,2019,1,WAS,NL,P,36,0,63,2,1,1,0,,,,,
siscoch01,2019,1,BAL,AL,1B,1,0,3,0,0,0,0,,,,,
siscoch01,2019,1,BAL,AL,C,52,45,1183,332,7,6,0,1,,25,5,
skaggty01,2019,1,LAA,AL,P,15,15,239,5,7,0,0,,,,,
skogler01,2019,1,KCA,AL,P,6,4,63,2,4,0,1,,,,,
skolema01,2019,1,CHA,AL,1B,9,9,234,59,1,0,9,,,,,
slateau01,2019,1,SFN,NL,1B,8,5,105,34,3,0,3,,,,,
slateau01,2019,1,SFN,NL,2B,1,0,9,1,1,0,1,,,,,
slateau01,2019,1,SFN,NL,OF,48,36,1043,82,3,2,0,,,,,
slegeaa01,2019,1,TBA,AL,P,1,0,9,0,0,0,0,,,,,
smeltde01,2019,1,MIN,AL,P,11,6,147,0,3,0,0,,,,,
smithbu03,2019,1,MIL,NL,P,7,0,38,1,1,0,0,,,,,
smithbu03,2019,2,SFN,NL,P,10,0,26,0,1,0,0,,,,,
smithca03,2019,1,MIA,NL,P,28,28,460,7,12,2,1,,,,,
smithdo02,2019,1,NYN,NL,1B,36,8,354,95,9,0,12,,,,,
smithdo02,2019,1,NYN,NL,OF,33,27,669,46,1,3,0,,,,,
smithdw02,2019,1,BAL,AL,OF,86,82,2087,153,3,5,1,,,,,
smithjo05,2019,1,HOU,AL,P,28,0,75,1,1,0,0,,,,,
smithjo07,2019,1,BOS,AL,P,18,2,93,3,1,0,0,,,,,
smithjo08,2019,1,CLE,AL,P,8,0,25,0,1,0,0,,,,,
smithjo08,2019,2,MIA,NL,P,6,0,13,0,0,0,0,,,,,
smithke04,2019,1,LAA,AL,C,59,46,1290,392,22,2,0,0,,30,5,
smithma05,2019,1,SEA,AL,OF,132,124,3336,312,2,5,2,,,,,
smithwi04,2019,1,SFN,NL,P,63,0,196,1,3,1,1,,,,,
smithwi05,2019,1,LAN,NL,C,46,45,1209,436,20,0,1,2,,20,6,
smoakju01,2019,1,TOR,AL,1B,89,88,2316,686,42,4,64,,,,,
smylydr01,2019,1,TEX,AL,P,13,9,154,3,6,0,0,,,,,
smylydr01,2019,2,PHI,NL,P,12,12,188,1,6,0,0,,,,,
sneedcy01,2019,1,HOU,AL,P,8,0,64,0,1,0,0,,,,,
snellbl01,2019,1,TBA,AL,P,23,23,321,1,14,1,1,,,,,
sobotch01,2019,1,ATL,NL,P,32,0,87,0,0,0,0,,,,,
sogarer01,2019,1,TOR,AL,2B,43,40,1071,61,105,2,21,,,,,
sogarer01,2019,1,TOR,AL,3B,6,4,131,5,10,0,3,,,,,
sogarer01,2019,1,TOR,AL,OF,7,6,171,15,0,0,0,,,,,
sogarer01,2019,1,TOR,AL,SS,4,3,87,6,4,1,0,,,,,
sogarer01,2019,2,TBA,AL,2B,31,22,645,50,58,4,7,,,,,
solakni01,2019,1,TEX,AL,2B,5,5,141,6,9,0,3,,,,,
solakni01,2019,1,TEX,AL,3B,11,11,291,9,15,3,1,,,,,
solando01,2019,1,SFN,NL,2B,36,27,753,66,64,0,20,,,,,
solando01,2019,1,SFN,NL,3B,2,1,36,0,3,0,0,,,,,
solando01,2019,1,SFN,NL,SS,19,14,432,18,46,2,7,,,,,
solarya01,2019,1,SFN,NL,2B,10,9,234,21,19,0,10,,,,,
solarya01,2019,1,SFN,NL,3B,2,0,15,0,3,0,0,,,,,
solarya01,2019,1,SFN,NL,OF,9,4,128,13,0,0,0,,,,,
solarya01,2019,1,SFN,NL,SS,4,3,72,4,5,1,2,,,,,
solerjo01,2019,1,KCA,AL,OF,56,54,1342,97,3,3,0,,,,,
soriajo01,2019,1,OAK,AL,P,71,1,207,5,5,0,0,,,,,
sorokmi01,2019,1,ATL,NL,P,29,29,524,9,27,0,5,,,,,
sosaed01,2019,1,SLN,NL,2B,4,1,33,1,1,0,0,,,,,
sotogr01,2019,1,DET,AL,P,33,7,173,1,6,3,1,,,,,
sotoju01,2019,1,WAS,NL,OF,150,150,3982,273,0,2,0,,,,,
spangco01,2019,1,MIL,NL,2B,22,14,423,24,35,1,8,,,,,
spangco01,2019,1,MIL,NL,3B,6,3,117,3,12,0,2,,,,,
spangco01,2019,1,MIL,NL,OF,3,3,84,6,1,0,0,,,,,
spangco01,2019,1,MIL,NL,SS,4,4,63,2,4,0,0,,,,,
sparkgl01,2019,1,KCA,AL,P,31,23,408,5,14,0,1,,,,,
speiega01,2019,1,KCA,AL,P,9,0,22,0,2,0,0,,,,,
springe01,2019,1,HOU,AL,OF,109,106,2745,220,5,2,1,,,,,
sprinje01,2019,1,TEX,AL,P,25,0,97,0,1,0,0,,,,,
stallja01,2019,1,PIT,NL,C,61,53,1390,510,24,5,1,4,,12,8,
stallja01,2019,1,PIT,NL,P,1,0,3,0,0,0,0,,,,,
stameer01,2019,1,CLE,AL,SS,15,14,354,10,28,2,3,,,,,
stammcr01,2019,1,SDN,NL,P,76,0,246,6,16,1,1,,,,,
stanery01,2019,1,TBA,AL,P,41,27,167,3,2,0,0,,,,,
stanery01,2019,2,MIA,NL,P,22,0,64,2,1,0,0,,,,,
stantmi03,2019,1,NYA,AL,OF,13,13,285,15,0,1,0,,,,,
starlbu01,2019,1,KCA,AL,OF,55,49,1330,123,5,1,2,,,,,
stashco01,2019,1,MIN,AL,P,18,1,75,0,2,0,1,,,,,
stassma01,2019,1,HOU,AL,1B,3,0,15,5,0,0,0,,,,,
stassma01,2019,1,HOU,AL,C,26,26,657,252,11,2,2,2,,17,3,
stassma01,2019,1,HOU,AL,P,1,0,1,0,0,0,0,,,,,
stassma01,2019,2,LAA,AL,C,20,18,399,118,9,0,0,1,,8,3,
staumjo01,2019,1,KCA,AL,P,16,0,58,1,2,0,0,,,,,
steckdr01,2019,1,MIA,NL,P,15,0,43,1,0,0,0,,,,,
stephro01,2019,1,CIN,NL,P,57,0,194,4,6,4,0,,,,,
stevean01,2019,1,WAS,NL,OF,5,3,75,1,0,0,0,,,,,
stewabr01,2019,1,LAN,NL,P,3,0,12,0,1,0,0,,,,,
stewabr01,2019,2,TOR,AL,P,10,0,65,1,1,0,0,,,,,
stewach02,2019,1,DET,AL,OF,89,89,2300,133,2,5,1,,,,,
stewadj01,2019,1,BAL,AL,OF,35,33,827,50,3,2,1,,,,,
stewako01,2019,1,MIN,AL,P,9,2,76,1,3,0,0,,,,,
stjohlo01,2019,1,TEX,AL,P,7,0,20,1,0,0,0,,,,,
stockro01,2019,1,SDN,NL,P,10,0,32,0,1,0,0,,,,,
storytr01,2019,1,COL,NL,SS,144,144,3772,182,416,8,90,,,,,
strahma01,2019,1,SDN,NL,P,46,16,344,9,11,0,0,,,,,
straida01,2019,1,BAL,AL,P,14,8,143,2,4,1,0,,,,,
strasst01,2019,1,WAS,NL,P,33,33,627,21,24,2,2,,,,,
stratch01,2019,1,LAA,AL,P,7,5,88,3,3,0,0,,,,,
stratch01,2019,2,PIT,NL,P,28,0,140,4,11,0,1,,,,,
strawmy01,2019,1,HOU,AL,2B,4,1,45,0,6,0,0,,,,,
strawmy01,2019,1,HOU,AL,OF,18,12,363,29,0,0,0,,,,,
strawmy01,2019,1,HOU,AL,SS,26,14,510,14,41,0,4,,,,,
strichu01,2019,1,SEA,AL,P,4,0,10,0,0,0,0,,,,,
strichu01,2019,2,WAS,NL,P,24,0,63,2,0,0,0,,,,,
stripro01,2019,1,LAN,NL,P,32,15,272,5,12,1,0,,,,,
stromma01,2019,1,TOR,AL,P,21,21,374,11,20,3,1,,,,,
stromma01,2019,2,NYN,NL,P,11,11,179,10,10,1,1,,,,,
stroppe01,2019,1,CHN,NL,P,50,0,125,4,1,1,0,,,,,
stubbga01,2019,1,HOU,AL,C,11,6,205,75,3,1,0,0,,3,1,
stubbga01,2019,1,HOU,AL,OF,7,0,57,5,0,0,0,,,,,
stumpda01,2019,1,DET,AL,P,48,0,87,2,1,0,0,,,,,
suarean01,2019,1,SFN,NL,P,21,2,98,2,1,0,0,,,,,
suareeu01,2019,1,CIN,NL,3B,158,151,3926,106,246,17,26,,,,,
suarejo01,2019,1,LAA,AL,P,19,15,243,4,10,1,0,,,,,
suarera01,2019,1,PHI,NL,P,37,0,146,5,8,0,0,,,,,
sucreje01,2019,1,BAL,AL,1B,1,0,6,2,0,0,0,,,,,
sucreje01,2019,1,BAL,AL,C,18,17,441,111,5,1,3,3,,4,4,
sucreje01,2019,1,BAL,AL,P,1,0,3,0,0,0,0,,,,,
suerowa01,2019,1,WAS,NL,P,78,0,214,4,7,3,0,,,,,
sulseco01,2019,1,TBA,AL,P,7,0,22,0,1,0,0,,,,,
suterbr01,2019,1,MIL,NL,P,9,0,55,1,3,1,0,,,,,
suzukic01,2019,1,SEA,AL,OF,2,2,30,3,0,0,0,,,,,
suzukku01,2019,1,WAS,NL,C,75,70,1885,666,27,3,1,6,,45,5,
swansda01,2019,1,ATL,NL,SS,126,123,3272,137,347,12,68,,,,,
swanser01,2019,1,SEA,AL,P,27,8,174,2,3,0,0,,,,,
swarzan01,2019,1,SEA,AL,P,15,0,41,0,1,0,0,,,,,
swarzan01,2019,2,ATL,NL,P,44,0,119,0,3,0,0,,,,,
swihabl01,2019,1,BOS,AL,1B,1,0,3,0,0,0,0,,,,,
swihabl01,2019,1,BOS,AL,C,8,6,162,55,2,3,0,0,,4,1,
swihabl01,2019,1,BOS,AL,OF,1,0,18,0,0,0,0,,,,,
swihabl01,2019,2,ARI,NL,1B,1,0,6,2,0,0,0,,,,,
swihabl01,2019,2,ARI,NL,OF,18,11,359,20,3,0,0,,,,,
syndeno01,2019,1,NYN,NL,P,32,32,593,14,21,4,4,,,,,
taillja01,2019,1,PIT,NL,P,7,7,112,1,2,0,0,,,,,
tanakma01,2019,1,NYA,AL,P,32,31,546,9,18,2,3,,,,,
tapiara01,2019,1,COL,NL,OF,106,91,2537,164,6,4,1,,,,,
tarplst01,2019,1,NYA,AL,P,21,1,74,2,2,0,1,,,,,
tatedi01,2019,1,BAL,AL,P,16,0,63,0,2,0,0,,,,,
tatisfe02,2019,1,SDN,NL,SS,83,82,2194,90,215,18,36,,,,,
tauchmi01,2019,1,NYA,AL,OF,86,77,2083,156,3,1,1,,,,,
taylobe04,2019,1,OAK,AL,C,8,8,201,62,3,0,0,1,,2,3,
taylobe04,2019,2,TOR,AL,C,1,1,18,6,0,0,0,0,,0,0,
taylobe04,2019,3,OAK,AL,C,1,0,6,1,0,0,0,0,,0,0,
tayloch03,2019,1,LAN,NL,2B,20,13,357,14,23,0,8,,,,,
tayloch03,2019,1,LAN,NL,3B,6,4,122,1,10,1,0,,,,,
tayloch03,2019,1,LAN,NL,OF,69,43,1229,92,1,1,0,,,,,
tayloch03,2019,1,LAN,NL,SS,39,30,843,37,65,9,12,,,,,
taylojo02,2019,1,BOS,AL,P,52,1,142,0,4,1,0,,,,,
taylomi02,2019,1,WAS,NL,OF,31,19,568,32,2,1,1,,,,,
tayloty01,2019,1,MIL,NL,OF,11,0,71,7,0,0,0,,,,,
teherju01,2019,1,ATL,NL,P,33,33,524,4,25,0,0,,,,,
tejadru01,2019,1,NYN,NL,2B,2,1,30,2,0,0,0,,,,,
tejadru01,2019,1,NYN,NL,3B,2,1,24,1,4,0,0,,,,,
tejadru01,2019,1,NYN,NL,SS,2,0,18,1,1,0,1,,,,,
tellero01,2019,1,TOR,AL,1B,57,57,1449,451,41,2,40,,,,,
teperry01,2019,1,TOR,AL,P,23,1,65,0,4,1,0,,,,,
thaisma01,2019,1,LAA,AL,1B,13,8,243,80,5,0,2,,,,,
thaisma01,2019,1,LAA,AL,3B,43,31,805,16,54,7,5,,,,,
thameer01,2019,1,MIL,NL,1B,105,89,2346,639,45,3,63,,,,,
thameer01,2019,1,MIL,NL,OF,12,6,183,10,1,0,0,,,,,
thomala02,2019,1,SLN,NL,OF,25,4,245,22,1,0,1,,,,,
thorntr01,2019,1,TOR,AL,P,32,29,463,6,8,1,1,,,,,
thornty01,2019,1,BOS,AL,P,16,0,56,0,2,0,0,,,,,
thorple01,2019,1,MIN,AL,P,12,2,83,0,2,0,0,,,,,
tilsoch01,2019,1,CHA,AL,OF,51,41,1075,94,4,3,0,,,,,
tinocje01,2019,1,COL,NL,P,24,0,108,3,2,0,0,,,,,
tomlijo01,2019,1,ATL,NL,P,51,1,238,5,11,0,1,,,,,
toroab01,2019,1,HOU,AL,1B,1,0,9,4,0,0,1,,,,,
toroab01,2019,1,HOU,AL,3B,24,20,560,14,37,2,4,,,,,
torreca01,2019,1,DET,AL,P,4,0,18,0,0,0,0,,,,,
torregl01,2019,1,NYA,AL,2B,65,64,1642,113,147,9,48,,,,,
torregl01,2019,1,NYA,AL,SS,77,73,1979,91,180,11,40,,,,,
torrelu01,2019,1,SDN,NL,C,4,3,84,32,1,0,0,0,,1,0,
torrero01,2019,1,MIN,AL,2B,1,0,3,0,1,0,0,,,,,
torrero01,2019,1,MIN,AL,3B,1,1,6,0,1,0,0,,,,,
torrero01,2019,1,MIN,AL,OF,1,0,3,0,0,0,0,,,,,
torrero01,2019,1,MIN,AL,SS,6,3,103,7,7,1,1,,,,,
toussto01,2019,1,ATL,NL,P,24,1,125,4,4,0,0,,,,,
tovarwi01,2019,1,LAA,AL,SS,31,23,621,29,62,1,12,,,,,
travisa01,2019,1,BOS,AL,1B,29,20,507,149,7,3,14,,,,,
travisa01,2019,1,BOS,AL,OF,19,11,342,26,2,1,0,,,,,
treinbl01,2019,1,OAK,AL,P,57,0,176,4,1,0,0,,,,,
trevijo01,2019,1,TEX,AL,C,40,32,893,259,13,1,1,1,,9,7,
trivilo01,2019,1,OAK,AL,P,61,0,180,7,3,1,1,,,,,
tropeni01,2019,1,LAA,AL,P,3,1,41,1,1,0,0,,,,,
troutmi01,2019,1,LAA,AL,OF,122,121,3155,294,5,4,2,,,,,
tuckeco01,2019,1,PIT,NL,SS,45,36,956,45,92,2,20,,,,,
tuckeky01,2019,1,HOU,AL,1B,4,0,41,12,1,1,1,,,,,
tuckeky01,2019,1,HOU,AL,OF,19,12,372,32,1,0,0,,,,,
tuivasa01,2019,1,SEA,AL,P,23,2,69,0,0,1,0,,,,,
tulowtr01,2019,1,NYA,AL,SS,4,4,90,3,7,0,0,,,,,
turnbsp01,2019,1,DET,AL,P,30,30,445,6,13,1,1,,,,,
turneju01,2019,1,LAN,NL,2B,1,0,3,0,0,0,0,,,,,
turneju01,2019,1,LAN,NL,3B,124,119,3071,67,219,8,22,,,,,
turnetr01,2019,1,WAS,NL,SS,122,122,3196,130,298,13,57,,,,,
underdu01,2019,1,CHN,NL,P,12,0,35,1,1,0,0,,,,,
uptonju01,2019,1,LAA,AL,OF,56,55,1383,86,2,4,0,,,,,
urenajo01,2019,1,MIA,NL,P,24,13,254,11,8,0,1,,,,,
urenari01,2019,1,TOR,AL,2B,9,7,176,8,12,0,1,,,,,
urenari01,2019,1,TOR,AL,3B,6,4,105,3,8,1,3,,,,,
urenari01,2019,1,TOR,AL,OF,1,0,9,1,0,0,0,,,,,
urenari01,2019,1,TOR,AL,P,1,0,3,0,1,0,0,,,,,
urenari01,2019,1,TOR,AL,SS,13,10,295,9,25,1,2,,,,,
uriasju01,2019,1,LAN,NL,P,37,8,239,4,6,4,0,,,,,
uriaslu01,2019,1,SDN,NL,2B,26,25,636,40,52,1,12,,,,,
uriaslu01,2019,1,SDN,NL,3B,1,1,24,0,2,0,0,,,,,
uriaslu01,2019,1,SDN,NL,SS,41,39,1025,37,77,9,10,,,,,
urquijo01,2019,1,HOU,AL,P,9,7,123,3,3,0,1,,,,,
urshegi01,2019,1,NYA,AL,1B,1,0,15,8,0,0,1,,,,,
urshegi01,2019,1,NYA,AL,3B,123,109,2935,59,212,13,20,,,,,
urshegi01,2019,1,NYA,AL,OF,1,0,3,2,0,0,0,,,,,
valaipa01,2019,1,COL,NL,1B,1,0,31,7,1,0,0,,,,,
valaipa01,2019,1,COL,NL,2B,13,11,297,22,32,0,11,,,,,
valaipa01,2019,1,COL,NL,3B,3,1,30,1,3,0,0,,,,,
valaipa01,2019,1,COL,NL,SS,7,3,102,4,12,1,3,,,,,
valdefr01,2019,1,HOU,AL,P,26,8,212,3,11,1,1,,,,,
valdeph01,2019,1,TEX,AL,P,11,0,48,1,0,0,0,,,,,
valerbr01,2019,1,NYA,AL,2B,12,9,267,7,28,0,5,,,,,
valerbr01,2019,2,TOR,AL,2B,2,0,18,4,1,0,0,,,,,
valerbr01,2019,2,TOR,AL,3B,1,1,27,1,4,0,0,,,,,
valerbr01,2019,2,TOR,AL,SS,2,2,54,0,3,0,1,,,,,
vanmejo01,2019,1,CIN,NL,1B,17,9,240,55,11,1,4,,,,,
vanmejo01,2019,1,CIN,NL,2B,18,9,248,13,22,0,4,,,,,
vanmejo01,2019,1,CIN,NL,3B,6,2,71,2,4,0,1,,,,,
vanmejo01,2019,1,CIN,NL,OF,48,33,832,58,1,3,0,,,,,
vargail01,2019,1,ARI,NL,2B,48,28,878,51,87,1,22,,,,,
vargail01,2019,1,ARI,NL,3B,14,6,183,4,9,1,2,,,,,
vargail01,2019,1,ARI,NL,OF,2,0,15,1,0,0,0,,,,,
vargail01,2019,1,ARI,NL,SS,4,1,45,3,9,0,2,,,,,
vargaja01,2019,1,NYN,NL,P,19,18,283,2,8,1,1,,,,,
vargaja01,2019,2,PHI,NL,P,11,11,166,2,9,2,0,,,,,
vasquan02,2019,1,MIN,AL,P,1,0,0,0,0,0,0,,,,,
vazquch01,2019,1,BOS,AL,1B,10,7,189,48,6,1,3,,,,,
vazquch01,2019,1,BOS,AL,2B,2,1,33,1,3,0,1,,,,,
vazquch01,2019,1,BOS,AL,3B,4,0,33,0,1,0,0,,,,,
vazquch01,2019,1,BOS,AL,C,119,103,2754,994,71,1,6,9,,36,22,
velasvi01,2019,1,PHI,NL,OF,1,0,6,1,1,0,0,,,,,
velasvi01,2019,1,PHI,NL,P,33,23,352,14,12,4,4,,,,,
velazan01,2019,1,TBA,AL,2B,2,1,33,5,4,0,0,,,,,
velazan01,2019,1,TBA,AL,3B,4,1,39,2,3,1,0,,,,,
velazan01,2019,1,TBA,AL,OF,1,0,3,0,0,0,0,,,,,
velazan01,2019,2,CLE,AL,2B,3,3,78,6,7,0,3,,,,,
velazan01,2019,2,CLE,AL,OF,2,0,12,0,0,0,0,,,,,
velazhe01,2019,1,BOS,AL,P,34,8,169,4,5,1,0,,,,,
vendipa01,2019,1,SFN,NL,P,2,0,10,1,0,0,0,,,,,
ventejo01,2019,1,ATL,NL,P,9,0,14,0,0,0,0,,,,,
ventejo01,2019,2,WAS,NL,P,3,0,10,0,0,0,0,,,,,
verdual01,2019,1,LAN,NL,OF,97,82,2268,170,6,2,0,,,,,
verhadr01,2019,1,DET,AL,P,22,4,174,1,7,0,2,,,,,
verlaju01,2019,1,HOU,AL,P,34,34,669,17,10,0,0,,,,,
vieirth01,2019,1,CHA,AL,P,6,0,21,0,1,1,1,,,,,
villajo01,2019,1,BAL,AL,2B,111,85,2200,136,220,8,57,,,,,
villajo01,2019,1,BAL,AL,SS,97,73,1974,70,200,12,47,,,,,
vilorme01,2019,1,KCA,AL,C,41,39,1036,294,21,1,2,3,,13,9,
vinceni01,2019,1,SFN,NL,P,18,1,92,1,2,2,0,,,,,
vinceni01,2019,2,PHI,NL,P,14,0,42,0,0,0,0,,,,,
vizcaar01,2019,1,ATL,NL,P,4,0,12,0,0,0,0,,,,,
vogelda01,2019,1,SEA,AL,1B,57,49,1265,394,22,2,45,,,,,
vogtst01,2019,1,SFN,NL,1B,1,0,12,5,0,0,0,,,,,
vogtst01,2019,1,SFN,NL,C,60,49,1365,415,24,1,0,4,,29,6,
vogtst01,2019,1,SFN,NL,OF,7,5,132,10,0,0,0,,,,,
voitlu01,2019,1,NYA,AL,1B,83,81,2119,575,28,7,60,,,,,
volqued01,2019,1,TEX,AL,P,11,4,48,3,0,0,1,,,,,
vothau01,2019,1,WAS,NL,P,9,8,131,4,4,0,0,,,,,
vottojo01,2019,1,CIN,NL,1B,133,132,3395,944,118,7,93,,,,,
vottojo01,2019,1,CIN,NL,OF,1,0,1,0,0,0,0,,,,,
wachami01,2019,1,SLN,NL,P,29,24,380,11,12,1,2,,,,,
wadela01,2019,1,MIN,AL,1B,1,1,27,4,0,0,0,,,,,
wadela01,2019,1,MIN,AL,OF,24,14,403,23,2,0,1,,,,,
wadety01,2019,1,NYA,AL,2B,18,13,366,24,40,1,10,,,,,
wadety01,2019,1,NYA,AL,3B,5,2,95,5,5,0,0,,,,,
wadety01,2019,1,NYA,AL,OF,18,10,294,18,1,0,0,,,,,
wadety01,2019,1,NYA,AL,SS,4,3,60,0,2,0,0,,,,,
wagueja01,2019,1,TOR,AL,P,16,13,234,2,5,0,0,,,,,
wainwad01,2019,1,SLN,NL,P,31,31,515,15,17,0,1,,,,,
waldema01,2019,1,BOS,AL,P,70,0,234,5,5,1,0,,,,,
walkech02,2019,1,ARI,NL,1B,142,132,3537,1042,139,11,95,,,,,
walkeje02,2019,1,ATL,NL,P,6,0,28,0,1,0,0,,,,,
walkene01,2019,1,MIA,NL,1B,69,59,1595,441,34,2,45,,,,,
walkene01,2019,1,MIA,NL,2B,1,0,3,0,0,0,0,,,,,
walkene01,2019,1,MIA,NL,3B,26,20,506,16,21,1,2,,,,,
walketa01,2019,1,ARI,NL,P,1,1,3,0,0,0,0,,,,,
wallach01,2019,1,MIA,NL,C,14,12,357,132,7,1,1,1,,3,2,
walshja01,2019,1,LAA,AL,1B,24,21,541,139,15,0,12,,,,,
walshja01,2019,1,LAA,AL,P,5,0,15,1,2,0,0,,,,,
waltodo01,2019,1,SEA,AL,2B,2,1,30,4,3,0,1,,,,,
waltodo01,2019,1,SEA,AL,SS,5,4,111,4,4,0,0,,,,,
wangwe01,2019,1,OAK,AL,P,20,0,81,0,3,0,0,,,,,
wangwe01,2019,2,PIT,NL,P,5,0,12,0,2,0,0,,,,,
wardta01,2019,1,LAA,AL,3B,4,3,75,2,2,2,1,,,,,
wardta01,2019,1,LAA,AL,OF,9,7,180,15,0,0,0,,,,,
warread01,2019,1,SDN,NL,P,25,0,86,4,4,0,0,,,,,
warrear01,2019,1,SEA,AL,P,6,0,16,0,0,0,0,,,,,
watsoto01,2019,1,SFN,NL,P,60,0,162,3,9,0,0,,,,,
weavelu01,2019,1,ARI,NL,P,12,12,193,5,7,0,0,,,,,
webbja01,2019,1,ATL,NL,P,36,0,97,0,1,0,0,,,,,
webblo01,2019,1,SFN,NL,P,8,8,119,0,8,0,1,,,,,
webbty01,2019,1,SLN,NL,P,65,0,165,5,5,0,0,,,,,
weberry01,2019,1,BOS,AL,P,18,3,122,3,9,0,0,,,,,
webstal01,2019,1,CHN,NL,P,12,0,33,1,3,0,1,,,,,
wendejb01,2019,1,OAK,AL,P,27,0,98,1,2,0,0,,,,,
wendljo01,2019,1,TBA,AL,2B,48,34,1038,59,96,0,21,,,,,
wendljo01,2019,1,TBA,AL,3B,27,22,533,17,35,3,2,,,,,
wendljo01,2019,1,TBA,AL,OF,1,0,3,0,0,0,0,,,,,
wendljo01,2019,1,TBA,AL,SS,10,8,210,8,18,0,6,,,,,
wheelza01,2019,1,NYN,NL,P,31,31,586,13,20,2,0,,,,,
whitety01,2019,1,HOU,AL,1B,48,40,1124,293,25,0,22,,,,,
whitety01,2019,1,HOU,AL,P,4,0,10,0,0,0,0,,,,,
whitety01,2019,2,LAN,NL,1B,8,5,159,51,5,1,6,,,,,
wickro01,2019,1,CHN,NL,P,31,0,100,2,5,0,0,,,,,
wieckbr01,2019,1,SDN,NL,P,30,0,74,0,1,0,0,,,,,
wieckbr01,2019,2,CHN,NL,P,14,0,30,0,0,1,0,,,,,
wietema01,2019,1,SLN,NL,C,54,41,1160,379,15,2,5,2,,11,8,
wilkeaa01,2019,1,MIL,NL,P,8,0,48,1,1,0,0,,,,,
wilkest01,2019,1,BAL,AL,2B,12,7,169,10,19,1,4,,,,,
wilkest01,2019,1,BAL,AL,OF,102,79,2244,179,3,2,1,,,,,
wilkest01,2019,1,BAL,AL,P,4,0,16,0,1,0,0,,,,,
williau01,2019,1,WAS,NL,P,2,0,1,0,0,0,0,,,,,
willide03,2019,1,MIL,NL,P,13,0,41,0,0,0,0,,,,,
willima07,2019,1,BAL,AL,OF,9,8,216,14,1,1,0,,,,,
willima08,2019,1,SFN,NL,OF,14,14,387,23,2,1,0,,,,,
willima08,2019,2,SEA,AL,OF,24,21,567,46,2,1,0,,,,,
willini01,2019,1,PHI,NL,OF,28,15,510,31,1,0,0,,,,,
willita01,2019,1,MIL,NL,P,10,0,44,4,3,0,0,,,,,
willitr01,2019,1,PIT,NL,P,26,26,437,11,15,1,2,,,,,
wilsoal01,2019,1,MIL,NL,P,13,0,34,0,2,0,0,,,,,
wilsobo02,2019,1,DET,AL,C,15,15,383,125,6,0,0,0,,11,1,
wilsobr02,2019,1,ATL,NL,P,6,4,60,0,3,0,0,,,,,
wilsoju10,2019,1,NYN,NL,P,45,0,117,2,5,0,0,,,,,
wingetr01,2019,1,SDN,NL,P,51,1,153,0,3,1,1,,,,,
winkeje01,2019,1,CIN,NL,OF,93,86,2160,145,6,3,2,,,,,
winklda01,2019,1,ATL,NL,P,27,0,65,0,1,0,0,,,,,
wisdopa01,2019,1,TEX,AL,1B,5,4,107,23,2,1,3,,,,,
wisdopa01,2019,1,TEX,AL,3B,4,2,79,2,4,0,2,,,,,
wislema01,2019,1,SDN,NL,P,21,0,87,1,3,1,0,,,,,
wislema01,2019,2,SEA,AL,P,23,8,67,2,1,0,0,,,,,
wittgni01,2019,1,CLE,AL,P,55,0,173,3,7,0,3,,,,,
wojcias01,2019,1,BAL,AL,P,17,16,247,4,2,0,0,,,,,
wolteto01,2019,1,COL,NL,2B,8,0,39,4,5,0,2,,,,,
wolteto01,2019,1,COL,NL,3B,1,0,3,1,0,0,0,,,,,
wolteto01,2019,1,COL,NL,C,112,102,2713,773,75,1,12,4,,44,23,
wongke01,2019,1,TBA,AL,2B,2,2,39,2,3,0,1,,,,,
wongke01,2019,1,TBA,AL,OF,2,1,36,1,0,0,0,,,,,
wongke01,2019,2,LAA,AL,2B,1,0,30,2,4,0,1,,,,,
wongko01,2019,1,SLN,NL,2B,147,134,3586,250,412,9,103,,,,,
woodal02,2019,1,CIN,NL,P,7,7,107,2,3,0,0,,,,,
woodhu01,2019,1,TBA,AL,P,19,2,87,0,0,0,0,,,,,
woodhu01,2019,2,CLE,AL,P,17,0,49,2,2,0,0,,,,,
woodrbr01,2019,1,MIL,NL,P,22,22,365,7,8,0,1,,,,,
workmbr01,2019,1,BOS,AL,P,73,0,215,4,5,0,1,,,,,
wothema01,2019,1,BAL,AL,P,2,0,14,1,1,0,0,,,,,
wrighky01,2019,1,ATL,NL,P,7,4,59,1,1,0,0,,,,,
wrighmi01,2019,1,BAL,AL,P,10,0,40,1,1,0,0,,,,,
wrighmi01,2019,2,SEA,AL,P,9,0,48,3,0,0,0,,,,,
